stt,question,answer
414,"Khi đổ bê tông khối lớn mà khối đổ có thể tích dưới 1000 m3 thì tần suất lấy
mẫu thí nghiệm cường độ là bao nhiêu?
a. 1 tổ mẫu/250 m3.
b. 1 tổ mẫu/200 m3.
c. 1 tổ mẫu/150 m3.
d. 1 tổ mẫu/100 m3.",A 
415,"Bê tông đổ được coi là đạt yêu cầu khi kiểm tra cường độ tuổi 28 ngày bằng ép
mẫu đúc tại hiện trường cho giá trị trung bình của từng tổ mẫu không nhỏ hơn
mác thiết kế, kèm theo điều kiện nào sau đây?
a. Không có mẫu nào có cường độ dưới 75% mác thiết kế.
b. Không có mẫu nào có cường độ dưới 80% mác thiết kế.
c. Không có mẫu nào có cường độ dưới 85% mác thiết kế.
d. Không có mẫu nào có cường độ dưới 90% mác thiết kế.",C 
416,"Khi đổ bê tông, bê tông cốt thép toàn khối, mức sai lệch cho phép theo chiều
dài hoặc nhịp của kết cấu là bao nhiêu?
a. 15 mm.
b. 20 mm.
c. 25 mm.
d. 30 mm.",B 
417,"Khi đổ bê tông, bê tông cốt thép toàn khối, mức sai lệch tiết diện ngang cho
phép là bao nhiêu?
a. 14 mm.
b. 12 mm.
c. 10 mm.
d. 8 mm.",D 
418,"Khi đổ bê tông, bê tông cốt thép toàn khối, độ lệch cho phép của bề mặt kết
cấu tính trên toàn bộ mặt phẳng công trình là bao nhiêu?
a. 35 mm.
b. 30 mm.
c. 25 mm.
d. 20 mm.",D 
419,"Đối với kết cấu khối lớn, sai số cho phép về khoảng cách giữa các thanh thép
chịu lực đã lắp dựng đặt riêng biệt là bao nhiêu?
a. 20 mm.
b. 30 mm.
c. 35 mm.
d. 40 mm.",B 
420,"Đối với kết cấu khối lớn, sai số cho phép về khoảng cách giữa các thanh thép
phân bố trong một hàng là bao nhiêu?
a. 40 mm.
b. 35 mm.
c. 30 mm.
d. 25 mm.",A 
421,"Trong thi công khoan phụt vữa vào nền đá, sau khi phụt xong một đợt, điều
kiện nào dẫn đến yêu cầu phải bổ sung thêm hố khoan phụt?
a. Tồn tại vùng có lượng mất nước đơn vị vượt quá 10 lần so với trị số trung
bình của tất cả các hố đã khoan phụt trong đợt.
b. Tồn tại vùng mà việc phụt chưa được hoàn tất theo chỉ dẫn trong Tiêu
chuẩn.
c. Tồn tại các hố khoan không đạt tới độ sâu thiết kế.
d. Tất cả các điều kiện trên.",D 
422,"Trong quá trình khoan phụt vữa vào nền đá, trường hợp nào thì phải dừng
khoan để xử lý?
a. Khi đang khoan thấy hiện tượng mất nước.
b. Khi đang khoan thì vách hố khoan bị sập
c. Xảy ra đồng thời cả a và b.
d. Xảy ra một trong hai trường hợp (a hoặc b).",D 
423,"Sau thời gian ngừng phụt đối với đoạn phụt chưa đạt độ chối quy định, trước
khi phụt lại cần phải làm gì?
a. Tiến hành khoan xoáy, nạo sạch vữa đông cứng.
b. Tiến hành thí nghiệm ép nước để quyết định chọn loại vữa phụt tiếp.
c. Cả a và b.
d. Tiếp tục phụt lại bình thường.",C 
424,"Khi phụt vữa vào nền đá, nếu dung dịch vữa trào qua miệng các hố khoan lân
cận thì trình tự xử lý như thế nào?
a. Giảm từ (30-50)% áp lực phụt.
b. Đặt nút bịt các hố khoan có trào vữa.
c. Thực hiện theo a, b, sau đó tiếp tục phụt với áp lực như cũ.
d. Thực hiện theo a,b, sau đó tiếp tục phụt với áp lực bằng 80% áp lực cũ.",C 
425,"Tổng chiều dài các hố khoan kiểm tra chất lượng phụt vữa tạo màn chống thấm
phải bằng bao nhiêu so với tổng chiều dài các hố khoan đã phụt?
a.(5-10)%.
b. (3-5)%.
c. (10-12)%.
d. (12-15)%.",A 
426,"Để kiểm tra công tác phụt xi măng gia cố nền, cần sử dụng phương pháp nào?
a. Ép nước thí nghiệm.
b. Địa vật lý.
c. Cả a và b.
d. Theo quy định của thiết kế.",D 
427,"Hồ sơ hoàn công công tác phụt vữa xi măng tạo màn chống thấm bao gồm
những tài liệu nào?
a. Nhật ký khoan, nhật ký phụt xi măng, biên bản xác nhận các công việc bị
che khuất, biên bản thử nghiệm hố khoan kiểm tra.
b. Mặt cắt hoàn công.
c. Cả a, b, kèm theo Báo cáo kỹ thuật.
d. Cả a và b.",C 
428,"Trước khi ngăn dòng và dâng nước trong hồ phải thực hiện các công tác nào?
làm các công tác thu dọn và xử lý lòng hồ nào?
a. Xử các mái đất có khả năng sạt trượt khi ngập nước, tổ chức công tác tái
định cư, thi công bãi đánh cá
b. Di chuyển mồ mả, di dời hoặc bảo vệ không cho ngập các công trình văn
hóa
c. Khai thác hết lâm sản, khoáng sản trong lòng hồ
d. Các đáp án đều đúng.",D 
429,"Hãy chọn phương pháp xử lý nền hợp lý để xử lý nền đá nứt nẻ của đập đất?
a. Phương pháp khoan phụt vữa xi măng
b. Phương pháp khoan cọc nhồi
c. Phương pháp đóng cọc bê tông cốt thép
d. Tất cả các phương pháp đã nêu",A 
430,"Khi xử lý nền và vai đập đất, ở những vị trí chưa đắp đập ngay được, chiều dày
lớp bảo vệ cần để lại là bao nhiêu?
a. Từ 20 cm đến 30 cm.
b. Từ 50 cm đến 60 cm.
c. Từ 80 cm đến 100 cm.
d.Các đáp án đều đúng.",A 
431,"Khi kiểm tra các mỏ đất để đắp đập cần thực hiện các công việc nào?
a. Bề dày lớp đất hữu cơ, hiện trạng cây cối, chiều dày của từng lớp, tình hình
phân bố các lớp kẹp, tính chất cơ lý của đất
b. Mặt bằng phân bố của mỏ, điều kiện khai thác và vận chuyển đến đập
c. Điều kiện địa chất thủy văn, tình hình ngập nước của từng mỏ trong mùa
mưa
d. Tất cả các công việc đã nêu",D 
432,"Khi khai thác đất ở mỏ đất để đắp đập phải tuân thủ các yêu cầu nào?
a. Bố trí rãnh tiêu nước chung quanh mỏ khai thác và bố trí hệ thống thoát
nước trong mỏ theo nguyên tắc đáy rãnh luôn luôn thấp hơn đáy khoang đào và
không để tồn đọng nước trong vùng khai thác đất
b. Nếu độ ẩm tự nhiên của đất gần bằng hoặc nhỏ hơn độ ẩm thiết kế, nên khai
thác theo mặt đứng để giảm bớt lượng nước bốc hơi. Ngược lại, nếu độ ẩm tự
nhiên của đất lớn hơn độ ẩm thiết kế, nên dùng phương pháp khai thác mặt
bằng
c. Nếu thi công vào mùa khô nên khai thác các mỏ đất có độ ẩm tự nhiên cao.
Ngược lại khi thi công vào mùa mưa thì nên khai thác mỏ đất có độ ẩm tự
nhiên thấp",D 
433,"Độ ẩm của đất dùng để đắp đập đất đồng chất được phép sai lệch như thế nào
so với độ ẩm tốt nhất?
a. Không quá ± 3 %
b. Không quá ± 5 %
c. Không quá ± 6 %
d. Không quá ± 4 %",A 
434,"Để thoát nước mưa trong quá trình thi công, độ dốc của mặt đất đã san trên mặt
đập về thượng hoặc hạ lưu, hoặc đồng thời về cả hai phía là bao nhiêu?
a. Từ 18 % đến 20 %
b. Từ 2 % đến 5 %
c. Từ 18 % đến 25 %
d. Từ 20 % đến 25 %",B 
435,"Hệ số đầm nén của đất đắp (độ chặt K) được quy định như thế nào khi thi công
đắp đất đê quai ngăn dòng?
a. K ≥ 0,98
b. K ≥ 0,96
c. K ≥ 0,95
d.K ≥ 0,97",C 
436,"Hệ số đầm nén của đất đắp (độ chặt K) được quy định như thế nào khi thi công
đắp đập đất cấp I?
a. K ≥ 0,95
b. K ≥ 0,97
c. K ≥ 0,96
d.K ≥ 0,94",B 
437,"Đối với đập đất đồng chất, vật liệu đất đắp đập phải có hệ số thấm sau khi đầm
nén là bao nhiêu?
a. Không được lớn hơn 1 x 10-3 cm/s
b. Không được lớn hơn 1 x 10-2 cm/s
c. Không được lớn hơn 1 x 10-4 cm/s
d. Các trị số đều đúng",C 
438,"Trị số hệ số mái dốc m nào thỏa mãn quy định về hệ số mái dốc của mặt nối
tiếp hướng ngang (hướng vuông góc với tim đập) của đập đồng chất?
a. m = 3,0
b. m = 2,5
c. m = 2,0
d. Các trị số đều thỏa mãn",D 
439,"Đắp tường tâm được quy định như thế nào theo chiều cao của thân đập?
a. Luôn thấp hơn khối đất đắp liền kề ở thân đập ít nhất là 2 m
b. Luôn thấp hơn khối đất đắp liền kề ở thân đập ít nhất là 1 m
c. Luôn thấp hơn khối đất đắp liền kề ở thân đập ít nhất là 0,5 m
d. Luôn đắp cao hơn khối đất đắp liền kề ở thân đập",A 
440,"Thi công tường nghiêng của đập đất làm bằng các loại vải địa kỹ thuật
(geosynthetic - clayliners) phải thực hiện đúng quy định nào?
a. Phải trải trên lớp đất dính có chiều dày tối thiểu là 1 m và phải phủ lên một
lớp đất bảo vệ có chiều dày tối thiểu là 1 m
b. Phải trải trên lớp cát hạt mịn có chiều dày tối thiểu là 1 m
c. Phải trải trên lớp đá dăm có chiều dày tối thiểu là 1 m
d. Các đáp án đều sai",A 
441,"Nếu chênh lệch chiều cao của hai đoạn đập liền nhau lớn hơn 5 m, mặt nối tiếp
được xử lý như thế nào với hệ số dốc mái của mặt nối tiếp m = 3,5?
a. Trên mặt nối tiếp cứ 5 m phải làm một cơ với chiều rộng ít nhất là 4 m
b. Không cần làm cơ
c. Trên mặt nối tiếp cứ 5 m phải làm một cơ với chiều rộng ít nhất là 6 m
d. Trên mặt nối tiếp cứ 5 m phải làm một cơ với chiều rộng ít nhất là 5 m",B 
442,"Nếu chênh lệch chiều cao của hai đoạn đập liền nhau lớn hơn 5 m, mặt nối tiếp
được xử lý như thế nào với hệ số dốc mái của mặt nối tiếp m = 2?
a. Trên mặt nối tiếp cứ 5 m phải làm một cơ với chiều rộng ít nhất là 2 m
b. Không cần làm cơ
c. Trên mặt nối tiếp cứ 5 m phải làm một cơ với chiều rộng ít nhất là 4 m
d. Trên mặt nối tiếp cứ 5 m phải làm một cơ với chiều rộng ít nhất là 3 m",C 
443,"Khi đắp đất phần thân đập đất tiếp giáp với cống ngầm bằng bê tông cốt thép
yêu cầu về đất đắp được quy định như thế nào trong phạm vi 1 m kể từ đường
viền tiếp giáp?
a. Đất đắp phải là đất thịt, đất sét không lẫn sạn sỏi và các tạp chất khác
b. Đất đắp phải là đất cát hạt mịn
c. Đất đắp phải là đất sét lẫn 30% sỏi
d. Các đáp án đã nêu đều đúng quy định",A 
444,"Khi đắp đất phần thân đập đất tiếp giáp với cống ngầm bằng bê tông cốt thép
yêu cầu về thiết bị đầm đất được quy định như thế nào trong phạm vi 1 m kể từ
đường viền tiếp giáp?
a. Các loại thiết bị đầm đất đã nêu đều đúng quy định
b. Đầm đất bằng máy đầm lăn phẳng 9 tấn
c. Đầm đất bằng máy đầm có vấu rung 16 tấn
d. Đầm đất bằng máy đầm cóc",A 
445,"Khi thi công tầng lọc ngược, các lớp lọc có chiều dày 12 cm được đầm theo
quy định nào?
a. Sử dụng đầm lăn phẳng - rung có tải trọng 9 tấn
b. Sử dụng đầm lăn phẳng - rung có tải trọng 16 tấn
c. Đầm bằng thủ công
d. Sử dụng đầm lăn phẳng - rung có tải trọng 12 tấn",C 
446,"Khi phân đoạn để đắp tầng lọc ngược phải tuân theo quy định như thế nào?
a. Không được để xảy ra hiện tượng so le trên mặt bằng
b. Không được để xảy ra hiện tượng gãy đoạn trên mặt đứng
c. Chỗ tiếp giáp với đoạn thi công sau phải đắp thành bậc thang có bề rộng mặt
bậc nhất ít nhất 40 cm
d. Tất cả các quy định đã nêu",D 
447,"Khi lát các tấm bê tông đúc sẵn để bảo vệ mái đập phải tuân theo các quy định
nào?
a. Mặt tấm phía trên không được cao hơn tấm phía dưới
b. Các tấm bê tông được lát từ dưới lên trên theo từng hàng
c. Mặt các tấm không được chênh lệch nhau quá 5 % chiều dày của tấm lát
d.Tất cả các quy định đã nêu",D 
448,"Số lượng mẫu thí nghiệm độ ẩm của đất sét khi thi công đập đất đồng chất
được quy định như thế nào?
a. Khoảng 200 m3 đất đắp lấy 01 tổ mẫu thí nghiệm
b. Khoảng 100 m3 đất đắp lấy 01 tổ mẫu thí nghiệm
c. Khoảng 150 m3 đất đắp lấy 01 tổ mẫu thí nghiệm
d.Các quy định đã nêu đều đúng",D 
449,"Số lượng mẫu thí nghiệm dung trọng khô của đất sét khi thi công tường tâm
của đập đất được quy định như thế nào?
a. Khoảng 200 m3 đất đắp lấy 01 tổ mẫu thí nghiệm
b. Khoảng 500 m3 đất đắp lấy 01 tổ mẫu thí nghiệm
c. Khoảng 100 m3 đất đắp lấy 01 tổ mẫu thí nghiệm
d.Các quy định đã nêu đều đúng",C 
450,"Số lượng mẫu thí nghiệm hệ số thấm của đất sét khi thi công tường tâm của
đập đất được quy định như thế nào?
a. Khoảng 20 0000 m3 đất đắp lấy 01 tổ mẫu thí nghiệm
b. Khoảng 50 0000 m3 đất đắp lấy 01 tổ mẫu thí nghiệm
c. Khoảng 25 000 m3 đất đắp lấy 01 tổ mẫu thí nghiệm
d. Các quy định đã nêu đều đúng",D 
451,"Số lượng mẫu thí nghiệm thành phần hạt của vật liệu tầng lọc của đập đất được
quy định như thế nào?
a. Từ 50 m3 đến 100 m3 vật liệu tầng lọc lấy 01 tổ mẫu thí nghiệm
b. Từ 20 m3 đến 50 m3 vật liệu tầng lọc lấy 01 tổ mẫu thí nghiệm
c. Từ 10 m3 đến 15 m3 vật liệu tầng lọc lấy 01 tổ mẫu thí nghiệm
d.Các quy định đã nêu đều đúng",B 
452,"Số lượng mẫu thí nghiệm dung trọng khô của đất sét khi thi công đắp đất
chung quanh cống ngầm trong thân đập đất (đầm bằng máy đầm cóc. được quy
định như thế nào?
a. Khoảng 25 m2 đất đắp lấy 01 tổ mẫu thí nghiệm
b. Khoảng 50 m2 đất đắp lấy 01 tổ mẫu thí nghiệm
c. Khoảng 35 m2 đất đắp lấy 01 tổ mẫu thí nghiệm
d.Các quy định đã nêu đều đúng",D 
453,"Dung trọng khô thực tế được thấp hơn yêu cầu thiết kế bao nhiêu?
a. 0,03 T/m3
b. 0,3 T/m3
c. 0,1 T/m3
d.0,2 T/m3",A 
454,"Dung sai cho phép đối với vị trí tim đập trong thi công đập đất là bao nhiêu?
a. Khoảng 100 cm
b. Khoảng 80 cm
c. Không quá 50 cm
d. Khoảng 200 cm",C 
455,"Dung sai cho phép đối với hệ số mái dốc của đập (m) trong thi công đập đất là
bao nhiêu?
a. Không quá 1,5 lần hệ số mái dốc thiết kế
b. Từ 1,0 đến 1,1 lần hệ số mái dốc thiết kế
c. Không quá 1,3 lần hệ số mái dốc thiết kế
d.Các dung sai đã nêu đều được phép",B 
456,"Dung sai cho phép đối với chiều dày tường tâm của đập (m) trong thi công đập
đất là bao nhiêu?
a. Không được vượt quá chiều dày thiết kế
b. Có thể nhỏ hơn đến 1,1 lần chiều dày thiết kế
c. Lớn hơn hoặc bằng chiều dày thiết kế
d. Các dung sai đã nêu đều được phép",C 
457,"Công tác ván khuôn khi thi công công trình thủy lợi phải đảm bảo những yêu
cầu nào?
a. Chịu lực ổn định
b. Hình dạng, kích thước khối đổ theo yêu cầu; Kín nước, phẳng, nhẵn
c. Dựng lắp và tháo dỡ dễ dàng; Dễ lắp dựng cốt thép, thuận tiện cho công tác
đổ bê tông; Sử dụng được nhiều lần
d. Phải đảm bảo các yêu câu đã nêu",D 
458,"Sai lệch của mặt phẳng cốp pha và các đường giao nhau của chúng so với
chiều dài thẳng đứng cho phép như thế nào khi thi công rãnh van, khe phai?
a. ± 10 mm
b. ± 5 mm
c. ± 3 mm
d.± 1 mm",C 
459,"Sai lệch của mặt phẳng cốp pha và các đường giao nhau của chúng so với
chiều dài thẳng đứng cho phép như thế nào khi thi công móng cống?
a. ± 10 mm
b. ± 5 mm
c. ± 3 mm
d.± 1 mm",B 
460,"Sai lệch về cao trình cốp pha so với bản vẽ thiết kế khi thi công bản đáy cống?
a. ± 10 mm
b. ± 5 mm
c. ± 3 mm
d.± 15 mm",D 
461,"Thời gian tối thiểu cho phép tháo dỡ ván khuôn khi thi công bê tông trụ pin của
đập tràn trong mùa đông?
a. Đủ 01 ngày
b. Đủ 02 ngày
c. Đủ 10 giờ
d. Các đáp án đều sai",B 
462,"Khoảng cách từ đầu mép thép đã uốn đến thanh thép tối thiểu được quy định
như thế nào?
a. 3, 5 lần đường kính cốt thép
b. 2, 5 lần đường kính cốt thép
c. 1, 5 lần đường kính cốt thép
d. Các quy định đã nêu nếu đúng",A 
463,"Yêu cầu kỹ thuật khi nối 02 thanh cốt thép bằng cách buộc là gì?
a. Chỉ cần buộc ở giữa đoạn nối
b. Phải buộc ở 2 đầu đoạn nối
c. Phải buộc ít nhất ở giữa và 2 đầu đoạn nối
d. Các yêu cầu đã nêu",C 
464,"Khi kiểm tra công tác cốt thép của móng công trình trạm bơm, sai số về chiều
dày lớp bảo vệ cho phép như thế nào?
a. 20 mm
b. 10 mm
c. 15 mm
d. Các sai số đã nêu",B 
465,"Hàm lượng bùn, bụi, sét bột theo % khối lượng của mẫu cát để thi công kết cấu
bê tông dưới nước cho phép như thé nào?
a. Không được vượt quá 5%
b. Không được vượt quá 4%
c. Không được vượt quá 2%
d.Không được vượt quá 3%",C 
466,"Việc kiểm tra chất lượng xi măng tại hiện trường xây dựng nhất thiết phải được
tiến hành trong trường hợp nào dưới đây?
a. Khi thiết kế thành phần cấp khối bê tông
b. Khi có sự nghi ngờ về chất lượng xi măng
c. Khi xi măng đã để trong kho trên 3 tháng kể từ ngày sản xuất
d. Tất cả các trường hợp đã nêu",D 
467,"Hàm lượng sun fat và sunfur tính đổi ra SO3 (% khối lượng) cho phép trong đá
dăm?
a. Không được vượt quá 0,5 %
b. Không được vượt quá 1 %
c. Không được vượt quá 3 %
d.Không được vượt quá 2 %",A 
468,"Yêu cầu về độ sụt của vữa bê tông thủy công khi sử dụng bơm bê tông để vận
chuyển là gì?
a. Không nhỏ hơn 4 cm
b. Không nhỏ hơn 10 cm
c. Không nhỏ hơn 7 cm
d.Không nhỏ hơn 6 cm",B 
469,"Thời gian vận chuyển vữa bê tông cho phép (kể từ lúc trút hỗn hợp bê tông ra
khỏi trạm trộn đến lúc đổ vào khoảnh đổ) đối với bê tông không có phụ gia,
nhiệt độ ngoài trời là 25oC?
a. Không quá 90 phút
b. Không quá 60 phút
c. Không quá 30 phút
d.Không quá 45 phút",D 
470,"Khi đổ bê tông sử dụng thiết bị đầm là máy đầm dùi chấn động, độ dày lớnnhất
cho phép của mỗi lớp hỗn hợp bê tông đổ xuống khoảnh đổ là baonhiêu?
a. 1,5 chiều dài bộ phận công tác của máy đầm
b. 0,8 chiều dài bộ phận công tác của máy đầm
c. 0,5 chiều dài bộ phận công tác của máy đầm
d.Các độ dày đã nêu đều được phép",B 
471,"Để kiểm tra cường độ của bê tông đối với kết cấu khối lớn của công trình thủy
lợi có 2 000 m3, số lượng tổ mẫu thí nghiệm (mỗi tổ gồm 3 mẫu) được quy
định như thế nào?
a. 1 000 m3 lấy một tổ mẫu
b. 250 m3 lấy một tổ mẫu
c. 500 m3 lấy một tổ mẫu
d.750 m3 lấy một tổ mẫu",C 
472,"Để kiểm tra cường độ của bê tông đối với kết cấu khối lớn của công trình thủy
lợi có 900 m3, số lượng tổ mẫu thí nghiệm (mỗi tổ gồm 3 mẫu) được quy định
như thế nào?
a. Chỉ cần lấy một tổ mẫu
b. 450 m3 lấy một tổ mẫu
c. 300 m3 lấy một tổ mẫu
d.250 m3 lấy một tổ mẫu",D 
473,"Để kiểm tra cường độ của bê tông móng của một trạm, số lượng tổ mẫu thí
nghiệm (mỗi tổ gồm 3 mẫu) được quy định như thế nào?
a. Chỉ cần lấy một tổ mẫu
b. 300 m3 lấy một tổ mẫu
c. 100 m3 lấy một tổ mẫu
d.200 m3 lấy một tổ mẫu",C 
474,"Số lượng nhóm mẫu kiểm tra chống thấm của bê tông quy định như thế nào đối
với khối đổ bê tông 1 500 m3 tường chống thấm của đập bê tông?
a. Chỉ cần lấy một tổ mẫu
b. 500 m3 lấy một tổ mẫu
c. 100 m3 lấy một tổ mẫu
d.200 m3 lấy một tổ mẫu",B 
475,"Số lượng nhóm mẫu kiểm tra chống thấm của bê tông quy định như thế nào đối
với khối đổ bê tông 300 m3 tường chống thấm của đập bê tông?
a. Chỉ cần lấy một tổ mẫu
b. 150 m3 lấy một tổ mẫu
c. 300 m3 lấy một tổ mẫu
d.200 m3 lấy một tổ mẫu",A 
476,"Đối với móng, độ lệch của các mặt phẳng và các đường cắt nhau của các mặt
phẳng đó so với đường thẳng đứng hoặc với chiều nghiêng thiết kế, tính cho
toàn bộ chiều cao kết cấu là bao nhiêu?
a. 50 mm
b. 30 mm
c. 20 mm
d.40 mm",C 
477,"Ngoài việc kiểm tra toàn bộ nội dung theo đồ án thiết kế, cần chú ý các công
tác quan trọng nào sau trong công tác xử lý nền kênh đắp?
a. Công việc bóc bỏ tầng phủ hữu cơ, Công tác thu dọn nền, vét bùn lầy/
b. Hệ thống thoát nước
c. Chất lượng nền kênh và các biện pháp xử lý.
d. Tất cả các công việc đã nêu",D 
478,"Đối với những đoạn kênh đào phải kiểm tra những nội dung chính nào sau
đây?
a. Kích thước mặt cắt kênh (rộng, cao, mái dốc, cơ), cao độ và độ dốc đáy kênh
so với đồ án thiết kế.
b. Gia cố thêm độ chặt của lòng kênh trong trường hợp địa chất xấu.
c. Biện pháp thoát nước mưa để tránh gây xói lở, sạt mái và ảnh hưởng đến
tiến độ thi công; Biện pháp xử lý nước ngầm, cát đùn, cát chảy;
d.Tất cả các nội dung đã nêu đều đúng.",D 
479,"Phương pháp nào được sử dụng để kiểm tra hệ số thấm K sau khi khoan phụt
vữa cho một đoạn hay toàn bộ tuyến đê?
a. Đổ nước thí nghiệm trực tiếp ngoài hiện trường để xác định hệ số thấm K.
b. Ép nước hố khoan để kiểm tra.
c. Khoan lấy mẫu để kiểm tra.
d. Tất cả các ý trên đều đúng",A 
480,"Các yêu cầu tối thiểu về hệ số thấm K trong công tác khoan phụt vữa được quy
định như thế nào?
a. Hệ số thấm K tại mỗi lỗ khoan không được lớn hơn 15 % so với quy định
của thiết kế
b. Tổng số các lỗ khoan đạt yêu cầu chất lượng phải lớn hơn 80 %
c. Hệ số thấm K tại hai lỗ khoan liền nhau không được lớn hơn 10 % so với
quy định của thiết kế
d. Hệ số thấm K tại mỗi lỗ khoan không được lớn hơn 5 % so với quy định của
thiết kế, đồng thời tổng số các lỗ khoan đạt yêu cầu chất lượng phải lớn hơn 90
% và không có hai lỗ khoan kiểm tra liền nhau không đạt yêu cầu về hệ số
thấm.",D 
481,"Các công việc cần kiểm tra của công tác khoan phụt xi măng vào nền đá gồm?
a. Kiểm tra chứng chỉ chất lượng các vật liệu để chế tạo dung dịch phụt. Loại
vật liệu nào chưa có chứng chỉ thì phải tiến hành thí nghiệm để xác định chất
lượng;
b. Kiểm tra tác nghiệp trong quá trình thi công và sự phù hợp với đồ án thiết
kế, quy trình thi công và tiêu chuẩn hiện hành. Việc kiểm tra này nhằm xác
định kết quả khoan phụt và tiến độ hoàn thành toàn bộ công tác dự kiến trong
đồ án thiết kế hoặc hoàn thành một giai đoạn nào đó.
c. Kiểm tra nghiệm thu thực hiện theo quy định về nghiệm thu công việc xây
dựng
d. Tất cả các công việc đã nêu đều đúng",D 
482,"Phương pháp nào được dùng để kiểm tra chất lượng thi công giếng giảm áp?
a. Ép nước kiểm tra.
b. Đổ nước kiểm tra.
c. Bơm nước kiểm tra.
d. Tất cả các phương pháp đã nêu đều đúng",C 
483,"Khi nào thì hệ thống hạ mực nước ngầm được phép đưa vào vận hành?
a. Sau khi hệ thống đã vận hành thử và làm việc bình thường liên tục trong 12
h thỏa mãn mọi yêu cầu của thiết kế.
b. Sau khi hệ thống đã vận hành thử và làm việc bình thường liên tục trong 24
h thỏa mãn mọi yêu cầu của thiết kế.
c. Sau khi hệ thống đã vận hành thử và làm việc bình thường liên tục trong 36
h thỏa mãn mọi yêu cầu của thiết kế.
d. Sau khi hệ thống đã vận hành thử và làm việc bình thường liên tục trong 38
h thỏa mãn mọi yêu cầu của thiết kế.",B 
484,"Phương pháp nào được sử dụng để liên kết các tấm kim loại làm vật kín nước?
a. Phải gia công vật kín nước bằng kim loại theo đúng chủng loại vật liệu, hình
dạng và kích thước do thiết kế quy định. Nối các tấm kim loại kín nước bằng
liên kết hàn.
b. Phải gia công vật kín nước bằng kim loại theo đúng chủng loại vật liệu, hình
dạng và kích thước do thiết kế quy định. Nối các tấm kim loại kín nước bằng
keo gián.
c. Phải gia công vật kín nước bằng kim loại theo đúng chủng loại vật liệu, hình
dạng và kích thước do thiết kế quy định. Nối các tấm kim loại kín nước bằng
liên kết đinh tán.
d. Tất cả các phương pháp đã nêu đều đúng",A 
485,"Các nội dung cần kiểm tra trước khi nghiệm thu khớp nối biến dạng theo đồ án
thiết kế được duyệt là gì?
a. Kiểm tra chất lượng các vật liệu và bán thành phẩm;
b. Kiểm tra các chế phẩm được chế tạo tại công trường;
c. Kiểm tra thi công lắp đặt khớp nối
d. Tất cả các nội dung đã nêu đều đúng",D 
486,"Trong quá trình thi không khớp nối, phải kiểm tra các các nội dung chính nào?
a. Kích thước, hình dạng, vị trí đặt các chi tiết đúc sẵn theo thiết kế, các tấm
đồng ômêga, các vật kín nước khác (bằng kim loại, chất dẻo, cao su). Kiểm tra
định vị và gia cố các chi tiết khớp nối trước khi đổ bê tông ở một bên khe khớp
nối cũng như trước khi đổ bê tông ở bên kia khe khớp.
b. Chất lượng xử lý bề mặt bê tông trước khi sơn bitum, Chất lượng lớp đã sơn,
trát trước khi sơn, trát lớp tiếp theo;
c. Kích thước, chất lượng các mối hàn nối của các tấm kim loại kín nước.
d. Tất cả các nội dung đã nêu đều đúng",D 
487,"Khi nào thì nhà thầu thi công được phép tiến hành khoan khoan nổ mìn đào đá
trong xây dựng công trình thủy lợi?
a. Phải đảm bảo cả 3 điều kiện đã nêu
b. Khi có đồ án thiết kế, hộ chiếu nổ mìn.
c. Khi có biện pháp đảm bảo an toàn trong quá trình thi công nổ mìn được cơ
quan có thẩm quyền phê duyệt, được Hội đồng nghiệm thu công tác chuẩn bị
nổ mìn chấp thuận.
d. Khi được sự chấp thuận của các cơ quan chứng năng.",A 
